STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        400;20241021;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;  15.3;    -999;   15.6;   86.00;   19.0;   13.4;   11.6;eor
        400;20241022;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;  12.3;    -999;   11.9;   88.00;   16.7;    6.5;    2.5;eor
        400;20241023;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;  10.3;    -999;    8.7;   92.00;   15.6;    4.9;    1.3;eor
        400;20241024;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   9.8;    -999;    9.4;   84.00;   15.6;    3.4;    0.0;eor
        400;20241025;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;  11.0;    -999;   10.3;   88.00;   16.7;    6.2;    3.3;eor
        400;20241026;-999;-999;-999;   10;   0.0;   4;-999;   0;  -999;  12.2;    -999;   11.3;   91.00;   17.7;    6.1;    2.9;eor
        400;20241027;-999;-999;-999;   10;   0.0;   4;-999;   0;  -999;  11.9;    -999;   10.8;   92.00;   15.1;    7.5;    3.2;eor
        400;20241028;-999;-999;-999;   10;   0.3;   4;-999;   0;  -999;  12.5;    -999;   11.2;   93.00;   15.0;    6.5;    3.9;eor
        400;20241029;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;  13.7;    -999;   13.1;   90.00;   14.6;   11.9;   11.0;eor
        400;20241030;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;  13.3;    -999;   13.4;   86.00;   15.4;   11.2;   10.0;eor
        400;20241031;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;  11.3;    -999;   11.7;   83.00;   13.0;    8.3;    6.2;eor
        400;20241101;-999;-999;-999;   10;   1.2;   4;-999;   0;  -999;  11.4;    -999;   10.9;   87.00;   11.9;    9.8;    9.8;eor
        400;20241102;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.5;    -999;    6.0;   80.00;   11.0;   -0.7;   -2.8;eor
        400;20241103;-999;-999;-999;   10;   0.2;   4;-999;   0;  -999;   6.9;    -999;    4.0;   85.00;   10.0;   -1.4;   -3.4;eor
        400;20241104;-999;-999;-999;   10;   0.2;   4;-999;   0;  -999;  10.3;    -999;    8.7;   91.00;   11.0;    6.2;    6.0;eor
        400;20241105;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   8.9;    -999;    7.3;   87.00;   10.6;    4.4;    1.1;eor
        400;20241106;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;   8.1;    -999;    4.3;   97.00;    5.2;    3.4;    3.6;eor
        400;20241107;-999;-999;-999;   10;   0.0;   4;-999;   0;  -999;   7.7;    -999;    4.7;   90.00;    5.5;    3.7;    3.6;eor
        400;20241108;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.4;    -999;    4.9;   86.00;    5.6;    4.3;    4.2;eor
        400;20241109;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.8;    -999;    3.4;   88.00;    5.4;    1.2;    0.9;eor
        400;20241110;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.4;    -999;    1.2;   96.00;    2.0;    0.4;    0.7;eor
        400;20241111;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.4;    -999;    3.8;   92.00;    5.5;    1.5;    1.7;eor
        400;20241112;-999;-999;-999;   10;   0.3;   4;-999;   0;  -999;   7.4;    -999;    3.9;   92.00;    4.4;    3.3;    3.2;eor
        400;20241113;-999;-999;-999;   10;   0.3;   4;-999;   0;  -999;   8.1;    -999;    4.9;   93.00;    8.5;    1.5;   -1.5;eor
        400;20241114;-999;-999;-999;   10;   0.4;   4;-999;   0;  -999;   8.7;    -999;    6.0;   93.00;    8.3;    1.0;   -1.9;eor
        400;20241115;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   9.1;    -999;    7.2;   89.00;    9.0;    4.3;    3.1;eor
        400;20241116;-999;-999;-999;   10;   2.7;   4;-999;   0;  -999;   7.6;    -999;    7.1;   75.00;    8.2;    6.0;    5.4;eor
        400;20241117;-999;-999;-999;   10;   1.1;   4;-999;   0;  -999;   8.2;    -999;    6.0;   87.00;    7.5;    4.6;    3.8;eor
        400;20241118;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.4;    -999;    4.6;   76.00;    5.9;    2.4;    0.0;eor
        400;20241119;-999;-999;-999;   10;  23.6;   4;-999;   0;  -999;   6.9;    -999;    2.6;   93.00;    8.0;    0.5;   -1.5;eor
        400;20241120;-999;-999;-999;   10;   3.1;   4;-999;   0;  -999;   6.2;    -999;    1.9;   89.00;    2.8;    0.4;    0.0;eor
        400;20241121;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.4;    -999;    1.0;   82.00;    3.0;   -0.6;   -3.2;eor
        400;20241122;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;   5.6;    -999;    1.7;   81.00;    3.1;   -0.1;   -1.3;eor
        400;20241123;-999;-999;-999;   10;  10.2;   4;-999;   0;  -999;   5.7;    -999;    2.0;   80.00;    4.9;   -0.9;   -2.1;eor
        400;20241124;-999;-999;-999;   10;   1.3;   4;-999;   0;  -999;   8.9;    -999;    7.8;   83.00;   11.9;    2.7;    2.0;eor
        400;20241125;-999;-999;-999;   10;   1.5;   4;-999;   0;  -999;   9.0;    -999;   11.6;   66.00;   13.9;    9.1;    5.5;eor
        400;20241126;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   9.5;    -999;    8.8;   84.00;   11.0;    5.8;    1.2;eor
        400;20241127;-999;-999;-999;   10;   9.1;   4;-999;   0;  -999;   8.5;    -999;    6.6;   87.00;    9.3;    2.8;   -0.7;eor
        400;20241128;-999;-999;-999;   10;  15.4;   4;-999;   0;  -999;   8.6;    -999;    6.1;   91.00;    8.6;    4.8;    4.4;eor
        400;20241129;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.1;    -999;    4.1;   86.00;    5.8;    0.7;   -1.8;eor
        400;20241130;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.1;    -999;    2.4;   84.00;    5.4;   -1.2;   -4.1;eor
        400;20241201;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.5;    -999;    0.1;   90.00;    5.0;   -2.7;   -5.5;eor
        400;20241202;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.6;    -999;    3.0;   86.00;    6.4;   -2.0;   -5.0;eor
        400;20241203;-999;-999;-999;   10;   4.9;   4;-999;   0;  -999;   8.3;    -999;    5.8;   90.00;    8.1;    4.2;    1.6;eor
        400;20241204;-999;-999;-999;   10;   2.6;   4;-999;   0;  -999;   7.7;    -999;    4.1;   94.00;    4.6;    3.6;    3.2;eor
        400;20241205;-999;-999;-999;   10;   3.4;   4;-999;   0;  -999;   6.8;    -999;    3.5;   86.00;    5.0;    2.2;   -0.6;eor
        400;20241206;-999;-999;-999;   10;   5.0;   4;-999;   0;  -999;   7.7;    -999;    4.2;   93.00;    6.3;    2.3;    0.7;eor
        400;20241207;-999;-999;-999;   10;   4.2;   4;-999;   0;  -999;   8.2;    -999;    5.2;   92.00;    6.4;    4.2;    3.8;eor
        400;20241208;-999;-999;-999;   10;   3.6;   4;-999;   0;  -999;   7.6;    -999;    4.1;   92.00;    4.7;    2.7;    2.2;eor
        400;20241209;-999;-999;-999;   10;   0.4;   4;-999;   0;  -999;   7.2;    -999;    3.4;   93.00;    4.7;    0.7;    0.1;eor
        400;20241210;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.7;    -999;    3.0;   88.00;    4.4;    2.2;    2.1;eor
        400;20241211;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.2;    -999;    2.0;   88.00;    3.3;    1.1;    1.1;eor
        400;20241212;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.8;    -999;    1.4;   85.00;    2.0;    0.2;   -0.8;eor
        400;20241213;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.6;    -999;    1.3;   84.00;    3.1;    0.3;   -0.1;eor
        400;20241214;-999;-999;-999;   10;   1.0;   4;-999;   0;  -999;   5.7;    -999;    0.3;   90.00;    3.6;   -1.9;   -3.2;eor
        400;20241215;-999;-999;-999;   10;   2.1;   4;-999;   0;  -999;   8.4;    -999;    5.5;   92.00;    9.0;    3.6;    3.2;eor
        400;20241216;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;  10.6;    -999;    9.9;   87.00;   11.2;    8.9;    8.2;eor
        400;20241217;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   9.3;    -999;    9.0;   81.00;    9.6;    7.9;    6.6;eor
        400;20241218;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;   8.7;    -999;    8.9;   76.00;   12.0;    5.7;    3.0;eor
        400;20241219;-999;-999;-999;   10;   1.2;   4;-999;   0;  -999;  10.1;    -999;   10.4;   80.00;   12.8;    5.4;    4.4;eor
        400;20241220;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.8;    -999;    5.2;   77.00;    6.2;    2.9;    1.3;eor
        400;20241221;-999;-999;-999;   10;   4.0;   4;-999;   0;  -999;   7.0;    -999;    4.6;   82.00;    6.4;    2.4;    0.2;eor
        400;20241222;-999;-999;-999;   10;   1.9;   4;-999;   0;  -999;   7.9;    -999;    5.4;   88.00;    7.0;    3.2;    1.3;eor
        400;20241223;-999;-999;-999;   10;   2.1;   4;-999;   0;  -999;   7.1;    -999;    3.8;   88.00;    5.1;    2.2;    1.9;eor
        400;20241224;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;   6.8;    -999;    3.1;   89.00;    4.5;    0.3;   -2.2;eor
        400;20241225;-999;-999;-999;   10;   0.3;   4;-999;   0;  -999;   7.1;    -999;    2.9;   93.00;    5.6;   -0.5;   -2.6;eor
        400;20241226;-999;-999;-999;   10;   0.4;   4;-999;   0;  -999;   9.0;    -999;    5.6;   99.00;    6.5;    3.9;    4.0;eor
        400;20241227;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.2;    -999;    2.4;  100.00;    4.0;    0.7;    1.0;eor
        400;20241228;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.9;    -999;   -0.4;   99.00;    0.9;   -2.1;   -1.8;eor
        400;20241229;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.6;    -999;   -1.0;   97.00;    2.3;   -3.2;   -4.5;eor
        400;20241230;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.9;    -999;    2.9;   91.00;    4.0;    1.3;    1.2;eor
        400;20241231;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.1;    -999;    2.0;   86.00;    3.3;    1.3;   -0.4;eor
        400;20250101;-999;-999;-999;   10;   1.2;   4;-999;   0;  -999;   6.5;    -999;    5.4;   72.00;    8.2;    1.9;    1.1;eor
        400;20250102;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.6;    -999;    4.1;   81.00;    8.0;    1.8;   -0.4;eor
        400;20250103;-999;-999;-999;   10;   0.3;   4;-999;   0;  -999;   5.3;    -999;    1.1;   80.00;    3.2;   -1.4;   -2.8;eor
        400;20250104;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.0;    -999;   -0.2;   83.00;    0.6;   -1.1;   -2.8;eor
        400;20250105;-999;-999;-999;   10;  12.5;   4;-999;   0;  -999;   5.0;    -999;   -0.9;   88.00;    0.7;   -2.6;   -3.7;eor
        400;20250106;-999;-999;-999;   10;   1.8;   4;-999;   2;  -999;   8.5;    -999;    7.1;   84.00;   11.4;    0.4;    0.0;eor
        400;20250107;-999;-999;-999;   10;   3.8;   4;-999;   0;  -999;   6.5;    -999;    5.4;   73.00;    8.8;    0.4;   -0.7;eor
        400;20250108;-999;-999;-999;   10;   1.6;   4;-999;   0;  -999;   5.7;    -999;    1.8;   82.00;    4.0;   -1.3;   -3.9;eor
        400;20250109;-999;-999;-999;   10;  13.0;   4;-999;   1;  -999;   6.0;    -999;    0.3;   96.00;    0.9;   -0.4;   -1.5;eor
        400;20250110;-999;-999;-999;   10;   2.9;   4;-999;   7;  -999;   6.2;    -999;    0.9;   94.00;    1.2;    0.3;    0.0;eor
        400;20250111;-999;-999;-999;   10;   1.1;   4;-999;   6;  -999;   5.2;    -999;    0.4;   82.00;    1.5;   -0.5;   -1.0;eor
        400;20250112;-999;-999;-999;   10;   0.0;   0;-999;   5;  -999;   4.7;    -999;    0.6;   74.00;    2.0;   -1.2;   -1.8;eor
        400;20250113;-999;-999;-999;   10;   0.0;   0;-999;   5;  -999;   4.3;    -999;   -1.9;   81.00;    0.8;   -6.0;   -9.6;eor
        400;20250114;-999;-999;-999;   10;   1.0;   4;-999;   5;  -999;   4.7;    -999;   -0.2;   78.00;    2.6;   -3.8;   -8.2;eor
        400;20250115;-999;-999;-999;   10;   0.0;   0;-999;   3;  -999;   7.7;    -999;    3.7;   96.00;    5.2;    1.9;    1.5;eor
        400;20250116;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.0;    -999;    2.6;   94.00;    3.2;    1.4;    1.5;eor
        400;20250117;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.1;    -999;    0.5;   96.00;    1.7;   -1.6;   -1.3;eor
        400;20250118;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.1;    -999;   -2.1;   98.00;   -0.8;   -3.1;   -3.0;eor
        400;20250119;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.4;    -999;   -0.2;   89.00;    5.2;   -4.4;   -6.0;eor
        400;20250120;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.8;    -999;    1.6;   85.00;    6.2;   -1.2;   -3.8;eor
        400;20250121;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.1;    -999;   -1.5;   94.00;   -0.7;   -2.4;   -2.2;eor
        400;20250122;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.3;    -999;   -0.8;   92.00;    1.6;   -3.1;   -2.8;eor
        400;20250123;-999;-999;-999;   10;   5.2;   4;-999;   0;  -999;   6.3;    -999;    2.1;   87.00;    4.6;   -0.8;   -2.2;eor
        400;20250124;-999;-999;-999;   10;   1.8;   4;-999;   0;  -999;   7.4;    -999;    5.3;   82.00;    7.6;    2.1;   -0.5;eor
        400;20250125;-999;-999;-999;   10;   2.8;   4;-999;   0;  -999;   9.0;    -999;    9.3;   78.00;   13.6;    6.4;    5.0;eor
        400;20250126;-999;-999;-999;   10;   1.6;   4;-999;   0;  -999;   8.6;    -999;    6.3;   90.00;    9.5;    3.0;    0.9;eor
        400;20250127;-999;-999;-999;   10;   3.0;   4;-999;   0;  -999;   8.7;    -999;    7.3;   84.00;   11.3;    3.1;    1.3;eor
        400;20250128;-999;-999;-999;   10;   2.4;   4;-999;   0;  -999;   8.8;    -999;    6.5;   91.00;    8.4;    4.1;    0.6;eor
        400;20250129;-999;-999;-999;   10;   1.3;   4;-999;   0;  -999;   8.0;    -999;    6.4;   83.00;    9.0;    3.1;   -0.5;eor
        400;20250130;-999;-999;-999;   10;   2.0;   4;-999;   0;  -999;   7.6;    -999;    6.1;   81.00;    8.3;    2.8;   -0.3;eor
        400;20250131;-999;-999;-999;   10;   0.0;   4;-999;   0;  -999;   6.7;    -999;    4.2;   82.00;    6.1;    2.6;    0.8;eor
        400;20250201;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;   6.4;    -999;    2.4;   87.00;    4.9;   -1.1;   -3.5;eor
        400;20250202;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.0;    -999;    1.8;   87.00;    4.3;   -0.6;   -3.2;eor
        400;20250203;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.3;    -999;   -0.3;   89.00;    5.1;   -3.5;   -6.1;eor
        400;20250204;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   4.9;    -999;   -1.0;   87.00;    5.4;   -4.6;   -7.1;eor
        400;20250205;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.9;    -999;    0.4;   92.00;    3.4;   -4.6;   -7.2;eor
        400;20250206;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.1;    -999;    3.5;   91.00;    5.3;    2.5;    2.0;eor
        400;20250207;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.8;    -999;    2.2;   81.00;    3.6;    0.4;   -1.1;eor
        400;20250208;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.0;    -999;    1.4;   74.00;    4.3;   -0.9;   -2.2;eor
        400;20250209;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   4.8;    -999;   -0.4;   82.00;    4.1;   -3.1;   -5.2;eor
        400;20250210;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   4.7;    -999;    0.3;   76.00;    3.2;   -1.6;   -3.1;eor
        400;20250211;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   3.7;    -999;   -0.9;   65.00;    3.5;   -3.8;   -4.9;eor
        400;20250212;-999;-999;-999;   10;   0.6;   4;-999;   0;  -999;   3.7;    -999;   -3.3;   78.00;   -0.7;   -6.2;   -7.1;eor
        400;20250213;-999;-999;-999;   10;   7.2;   4;-999;   1;  -999;   4.9;    -999;   -1.7;   91.00;   -0.6;   -2.7;   -2.8;eor
        400;20250214;-999;-999;-999;   10;   0.0;   4;-999;  15;  -999;   5.3;    -999;   -0.2;   89.00;    2.5;   -1.8;   -7.7;eor
        400;20250215;-999;-999;-999;   10;   0.0;   4;-999;   8;  -999;   4.4;    -999;   -1.2;   78.00;    1.6;   -3.0;   -7.6;eor
        400;20250216;-999;-999;-999;   10;   0.0;   0;-999;   8;  -999;   3.9;    -999;   -2.4;   77.00;    0.8;   -8.1;  -16.0;eor
        400;20250217;-999;-999;-999;   10;   0.0;   0;-999;   7;  -999;   2.9;    -999;   -6.2;   77.00;    1.6;  -11.3;  -17.8;eor
        400;20250218;-999;-999;-999;   10;   0.0;   0;-999;   7;  -999;   2.7;    -999;   -6.2;   73.00;    1.5;  -12.5;  -18.2;eor
        400;20250219;-999;-999;-999;   10;   0.0;   0;-999;   7;  -999;   3.0;    -999;   -4.2;   70.00;    2.2;  -11.0;  -16.5;eor
        400;20250220;-999;-999;-999;   10;   0.0;   0;-999;   6;  -999;   3.5;    -999;   -1.5;   64.00;    2.9;   -6.9;  -13.0;eor
        400;20250221;-999;-999;-999;   10;   0.0;   0;-999;   6;  -999;   6.0;    -999;    3.2;   78.00;    6.9;   -0.2;   -4.2;eor
        400;20250222;-999;-999;-999;   10;   0.0;   0;-999;   2;  -999;   5.4;    -999;    4.9;   64.00;   10.9;    0.3;   -2.1;eor
        400;20250223;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.7;    -999;    5.8;   82.00;   11.6;    0.2;   -2.9;eor
        400;20250224;-999;-999;-999;   10;   2.2;   4;-999;   0;  -999;   7.6;    -999;    7.5;   76.00;   15.3;   -0.2;   -3.2;eor
        400;20250225;-999;-999;-999;   10;   1.1;   4;-999;   0;  -999;  10.0;    -999;    8.6;   90.00;   12.5;    4.9;    1.3;eor
        400;20250226;-999;-999;-999;   10;   2.8;   4;-999;   0;  -999;   9.3;    -999;    6.4;   97.00;    8.1;    5.2;    3.4;eor
        400;20250227;-999;-999;-999;   10;   1.4;   4;-999;   0;  -999;   8.3;    -999;    6.8;   85.00;   11.3;    4.7;    3.8;eor
        400;20250228;-999;-999;-999;   10;   5.3;   4;-999;   0;  -999;   7.5;    -999;    3.4;   96.00;    4.9;    1.4;    1.5;eor
        400;20250301;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.6;    -999;    3.0;   87.00;    7.4;   -0.9;   -3.7;eor
        400;20250302;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.6;    -999;    4.1;   81.00;    8.0;    0.5;    0.2;eor
        400;20250303;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.1;    -999;    6.2;   65.00;   10.1;    0.9;   -2.9;eor
        400;20250304;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.1;    -999;    5.2;   61.00;   11.8;   -0.9;   -4.0;eor
        400;20250305;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.0;    -999;    7.0;   56.00;   16.2;   -1.4;   -5.3;eor
        400;20250306;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.5;    -999;    7.4;   58.00;   17.1;   -0.7;   -4.5;eor
        400;20250307;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.4;    -999;    8.6;   62.00;   19.1;    0.7;   -3.4;eor
        400;20250308;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.3;    -999;    8.9;   59.00;   17.3;   -0.4;   -3.6;eor
        400;20250309;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.0;    -999;    8.0;   67.00;   16.0;    1.8;   -1.6;eor
        400;20250310;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.6;    -999;    7.4;   69.00;   16.5;   -0.9;   -3.3;eor
        400;20250311;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.2;    -999;    3.2;   94.00;    6.9;    1.3;   -1.4;eor
        400;20250312;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.9;    -999;    5.5;   77.00;    8.0;    3.3;    3.1;eor
        400;20250313;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.0;    -999;    4.3;   75.00;    8.5;   -0.9;   -3.6;eor
        400;20250314;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   6.2;    -999;    4.4;   74.00;    8.2;    1.0;   -0.9;eor
        400;20250315;-999;-999;-999;   10;   0.2;   4;-999;   0;  -999;   6.6;    -999;    3.7;   84.00;    9.1;   -0.7;   -4.0;eor
        400;20250316;-999;-999;-999;   10;   0.1;   4;-999;   0;  -999;   5.6;    -999;    4.0;   73.00;    9.4;   -2.5;   -5.3;eor
        400;20250317;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   3.9;    -999;    2.0;   58.00;    7.1;   -4.6;   -8.1;eor
        400;20250318;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   3.3;    -999;    1.1;   55.00;    9.2;   -6.3;   -9.2;eor
        400;20250319;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   3.8;    -999;    3.9;   51.00;   13.8;   -5.0;   -8.9;eor
        400;20250320;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.0;    -999;    7.0;   54.00;   17.6;   -1.9;   -6.7;eor
        400;20250321;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.6;    -999;   10.0;   51.00;   18.1;   -0.2;   -3.5;eor
        400;20250322;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   5.9;    -999;    9.7;   50.00;   15.5;    5.0;    1.3;eor
        400;20250323;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.3;    -999;   10.0;   59.00;   13.6;    6.2;    3.9;eor
        400;20250324;-999;-999;-999;   10;   1.2;   4;-999;   0;  -999;   9.3;    -999;   10.0;   77.00;   16.0;    5.0;    1.7;eor
        400;20250325;-999;-999;-999;   10;   0.2;   4;-999;   0;  -999;   8.6;    -999;    8.0;   82.00;   15.0;    3.7;    0.2;eor
        400;20250326;-999;-999;-999;   10;   0.6;   4;-999;   0;  -999;   8.6;    -999;    7.1;   85.00;   10.7;    1.4;   -2.0;eor
        400;20250327;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.7;    -999;    4.0;   95.00;    7.4;    0.5;   -3.1;eor
        400;20250328;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.5;    -999;    7.4;   76.00;   16.5;    0.6;   -3.1;eor
        400;20250329;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   7.9;    -999;    8.0;   75.00;   14.6;    1.5;   -2.6;eor
        400;20250330;-999;-999;-999;   10;   8.0;   4;-999;   0;  -999;   7.7;    -999;    5.5;   85.00;    9.9;   -0.3;   -4.1;eor
        400;20250331;-999;-999;-999;   10;   0.0;   0;-999;   0;  -999;   8.4;    -999;    7.1;   84.00;   10.1;    5.4;    4.5;eor
        400;20250401;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.6;    -999;    8.8;   69.00;   14.6;    3.9;    2.3;eor
        400;20250402;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.4;    -999;    8.8;   69.00;   17.1;    2.6;    1.0;eor
        400;20250403;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   8.0;    -999;   11.0;   62.00;   19.5;    2.5;   -0.7;eor
        400;20250404;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   9.1;    -999;   13.4;   63.00;   21.6;    3.4;    0.7;eor
        400;20250405;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   5.4;    -999;    6.2;   58.00;   11.6;    0.0;   -3.3;eor
        400;20250406;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   4.1;    -999;    4.1;   52.00;    8.9;   -1.4;   -5.0;eor
        400;20250407;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   5.4;    -999;    7.8;   52.00;   13.2;    1.6;   -2.1;eor
        400;20250408;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.0;    -999;    8.2;   58.00;   14.6;    1.3;   -2.1;eor
        400;20250409;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.9;    -999;    8.8;   62.00;   14.4;    3.2;    0.2;eor
        400;20250410;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.8;    -999;    9.0;   69.00;   13.9;    3.3;    0.4;eor
        400;20250411;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   8.7;    -999;    9.2;   75.00;   14.9;    5.2;    1.6;eor
        400;20250412;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   9.6;    -999;   11.3;   74.00;   18.1;    6.0;    3.1;eor
        400;20250413;-999;-999;-999;    3;   0.0;   4;-999;   0;  -999;  10.7;    -999;   15.1;   64.00;   22.7;    7.0;    2.8;eor
        400;20250414;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  11.0;    -999;   15.0;   67.00;   21.1;    8.1;    3.9;eor
        400;20250415;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  12.6;    -999;   17.0;   66.00;   23.3;   11.6;    9.5;eor
        400;20250416;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  13.4;    -999;   18.6;   65.00;   25.8;   10.4;    7.0;eor
        400;20250417;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  13.8;    -999;   19.4;   63.00;   27.2;   13.3;   10.1;eor
        400;20250418;-999;-999;-999;    3;   9.7;   4;-999;   0;  -999;  12.5;    -999;   11.8;   90.00;   14.0;    8.5;    8.4;eor
        400;20250419;-999;-999;-999;    3;   1.0;   4;-999;   0;  -999;  10.3;    -999;    8.6;   92.00;   10.1;    5.8;    3.2;eor
        400;20250420;-999;-999;-999;    3;   0.9;   4;-999;   0;  -999;   9.6;    -999;   12.0;   73.00;   19.9;    4.2;    1.5;eor
        400;20250421;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;  12.5;    -999;   14.0;   80.00;   18.5;    8.5;    5.4;eor
        400;20250422;-999;-999;-999;    3;   1.3;   4;-999;   0;  -999;  11.6;    -999;   12.9;   80.00;   19.1;    7.2;    4.3;eor
        400;20250423;-999;-999;-999;    3;   1.9;   4;-999;   0;  -999;  11.9;    -999;   12.5;   83.00;   18.6;    6.3;    3.7;eor
